version_id,event_id,event_range,phrase_id,gesture_id,selected_recording_take_no,selected_batch_id,selected_source_split_audio,realization_variant,expected_sample_type,context_take_used,context_take_candidate,selection_reason,render_anchor_s,render_anchor_type,pre_attack_music_policy,tail_policy,source_map_row_id,experimental_render,production_grade,not_sample_assets,not_recording_segments,not_ml_training_data
D_TEACHING_DIAGNOSTIC,XWC_P02_N05,XWC_P02_N05,XWC_P02_LOCAL_PHRASE,SAN_TIAO_7,T011,batch02,clean_previews/T011_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,2.629,main_attack,keep_silence,smart_fade_100ms,source_map_row_011,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P02_N06,XWC_P02_N06,XWC_P02_LOCAL_PHRASE,AN_THUMB_9_GOU_4,T012,batch02,clean_previews/T012_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,2.805,main_attack,keep_silence,smart_fade_100ms,source_map_row_012,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P03_N01,XWC_P03_N01,XWC_P03_LOCAL_PHRASE,SAN_TIAO_6,T014,batch02,clean_previews/T014_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,1.932,main_attack,keep_silence,smart_fade_100ms,source_map_row_014,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P03_N02,XWC_P03_N02,XWC_P03_LOCAL_PHRASE,SAN_GOU_4,T015,batch02,clean_previews/T015_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.880,main_attack,keep_silence,smart_fade_100ms,source_map_row_015,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P03_N03,XWC_P03_N03,XWC_P03_LOCAL_PHRASE,SAN_TIAO_5,T016,batch02,clean_previews/T016_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.900,main_attack,keep_silence,smart_fade_100ms,source_map_row_016,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P03_N04,XWC_P03_N04,XWC_P03_LOCAL_PHRASE,AN_RING_10_8_GOU_3,T017,batch02,clean_previews/T017_clean_preview.wav,clean,zhu,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.726,main_attack,keep_silence,smart_fade_100ms,source_map_row_017,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P03_N05,XWC_P03_N05,XWC_P03_LOCAL_PHRASE,SAN_TIAO_6,T019,batch02,clean_previews/T019_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.147,main_attack,keep_silence,smart_fade_100ms,source_map_row_019,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P03_N06,XWC_P03_N06,XWC_P03_LOCAL_PHRASE,AN_THUMB_9_GOU_3,T020,batch02,clean_previews/T020_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,1.999,main_attack,keep_silence,smart_fade_100ms,source_map_row_020,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P04_N01,XWC_P04_N01,XWC_P04_LOCAL_PHRASE,SAN_TIAO_5,T022,batch03,clean_previews/T022_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,1.252,main_attack,keep_silence,smart_fade_100ms,source_map_row_022,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P04_N02,XWC_P04_N02,XWC_P04_LOCAL_PHRASE,SAN_GOU_3,T023,batch03,clean_previews/T023_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,1.184,main_attack,keep_silence,smart_fade_100ms,source_map_row_023,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P04_N03,XWC_P04_N03,XWC_P04_LOCAL_PHRASE,SAN_TIAO_4,T024,batch03,clean_previews/T024_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.794,main_attack,keep_silence,smart_fade_100ms,source_map_row_024,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P04_N04,XWC_P04_N04,XWC_P04_LOCAL_PHRASE,AN_RING_10_GOU_2,T025,batch03,clean_previews/T025_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,1.246,main_attack,keep_silence,smart_fade_100ms,source_map_row_025,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P04_N05,XWC_P04_N05,XWC_P04_LOCAL_PHRASE,SAN_TIAO_5,T027,batch03,clean_previews/T027_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.165,main_attack,keep_silence,smart_fade_100ms,source_map_row_027,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P04_N06,XWC_P04_N06,XWC_P04_LOCAL_PHRASE,AN_THUMB_9_GOU_2,T028,batch03,clean_previews/T028_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.385,main_attack,keep_silence,smart_fade_100ms,source_map_row_028,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P05_N01,XWC_P05_N01,XWC_P05_LOCAL_PHRASE,SAN_TIAO_4,T030,batch03,clean_previews/T030_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.886,main_attack,keep_silence,smart_fade_100ms,source_map_row_030,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P05_N02,XWC_P05_N02,XWC_P05_LOCAL_PHRASE,SAN_GOU_2,T031,batch04,clean_previews/T031_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,2.501,main_attack,keep_silence,smart_fade_100ms,source_map_row_031,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P05_N03,XWC_P05_N03,XWC_P05_LOCAL_PHRASE,SAN_TIAO_3,T032,batch04,clean_previews/T032_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.217,main_attack,keep_silence,smart_fade_100ms,source_map_row_032,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P05_N04,XWC_P05_N04,XWC_P05_LOCAL_PHRASE,AN_RING_10_GOU_1,T033,batch04,clean_previews/T033_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,1.303,main_attack,keep_silence,smart_fade_100ms,source_map_row_033,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P05_N05,XWC_P05_N05,XWC_P05_LOCAL_PHRASE,SAN_TIAO_4,T035,batch04,clean_previews/T035_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.137,main_attack,keep_silence,smart_fade_100ms,source_map_row_035,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P05_N06,XWC_P05_N06,XWC_P05_LOCAL_PHRASE,AN_THUMB_9_GOU_1,T036,batch04,clean_previews/T036_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,2.267,main_attack,keep_silence,smart_fade_100ms,source_map_row_036,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P06_N01,XWC_P06_N01,XWC_P06_LOCAL_PHRASE,SAN_TIAO_4,T038,batch04,clean_previews/T038_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.632,main_attack,keep_silence,smart_fade_100ms,source_map_row_038,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P06_N02,XWC_P06_N02,XWC_P06_LOCAL_PHRASE,AN_THUMB_9_GOU_1,T039,batch04,clean_previews/T039_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,1.522,main_attack,keep_silence,smart_fade_100ms,source_map_row_039,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P06_N03,XWC_P06_N03,XWC_P06_LOCAL_PHRASE,SAN_TIAO_5,T041,batch05,clean_previews/T041_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,1.712,main_attack,keep_silence,smart_fade_100ms,source_map_row_041,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P06_N04,XWC_P06_N04,XWC_P06_LOCAL_PHRASE,AN_THUMB_9_GOU_2,T042,batch05,clean_previews/T042_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.127,main_attack,keep_silence,smart_fade_100ms,source_map_row_042,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P07_N01,XWC_P07_N01,XWC_P07_LOCAL_PHRASE,SAN_TIAO_6,T044,batch05,clean_previews/T044_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.647,main_attack,keep_silence,smart_fade_100ms,source_map_row_044,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P07_N02,XWC_P07_N02,XWC_P07_LOCAL_PHRASE,AN_THUMB_9_GOU_3,T045,batch05,clean_previews/T045_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.821,main_attack,keep_silence,smart_fade_100ms,source_map_row_045,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P07_N03,XWC_P07_N03,XWC_P07_LOCAL_PHRASE,SAN_TIAO_7,T047,batch05,clean_previews/T047_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.406,main_attack,keep_silence,smart_fade_100ms,source_map_row_047,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P07_N04,XWC_P07_N04,XWC_P07_LOCAL_PHRASE,AN_THUMB_9_GOU_4,T048,batch05,clean_previews/T048_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.682,main_attack,keep_silence,smart_fade_100ms,source_map_row_048,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P08_N01,XWC_P08_N01,XWC_P08_LOCAL_PHRASE,AN_THUMB_9_GOU_5,T050,batch05,clean_previews/T050_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,1.879,main_attack,keep_silence,smart_fade_100ms,source_map_row_050,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P08_N02,XWC_P08_N02,XWC_P08_LOCAL_PHRASE,AN_THUMB_9_GOU_6_SHANG_79,T052,batch06,clean_previews/T052_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,1.193,main_attack,keep_silence,smart_fade_100ms,source_map_row_052,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P08_N03,XWC_P08_N03,XWC_P08_LOCAL_PHRASE,SAN_TIAO_7,T054,batch06,clean_previews/T054_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.836,main_attack,keep_silence,smart_fade_100ms,source_map_row_054,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P08_N04,XWC_P08_N04,XWC_P08_LOCAL_PHRASE,AN_THUMB_9_GOU_4,T055,batch06,clean_previews/T055_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,1.689,main_attack,keep_silence,smart_fade_100ms,source_map_row_055,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P09_N01,XWC_P09_N01,XWC_P09_LOCAL_PHRASE,AN_THUMB_9_GOU_4_ZHUANG,T057,batch06,clean_previews/T057_clean_preview.wav,clean,zhu,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,2.784,main_attack,keep_silence,smart_fade_100ms,source_map_row_057,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P09_N02,XWC_P09_N01_to_N02,XWC_P09_LOCAL_PHRASE,AN_RING_10_QIAQI,T060,batch06,clean_previews/T060_clean_preview.wav,clean,context,true,"T059,T060,T071",D_TEACHING_DIAGNOSTIC 按 context policy 选择 T060，保留 P09 transition context identity,1.573,main_attack,keep_silence,smart_fade_100ms,source_map_row_060,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P09_N03,XWC_P09_N03,XWC_P09_LOCAL_PHRASE,SAN_TIAO_6,T061,batch07,clean_previews/T061_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,1.551,main_attack,keep_silence,smart_fade_100ms,source_map_row_061,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P09_N04,XWC_P09_N04,XWC_P09_LOCAL_PHRASE,AN_RING_10_GOU_4,T062,batch07,clean_previews/T062_clean_preview.wav,clean,chuo,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.572,main_attack,keep_silence,smart_fade_100ms,source_map_row_062,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P10_N01,XWC_P10_N01,XWC_P10_LOCAL_PHRASE,FAN_SHI_7_GOU_4,T064,batch07,clean_previews/T064_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,1.060,main_attack,keep_silence,smart_fade_100ms,source_map_row_064,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P10_N02,XWC_P10_N02,XWC_P10_LOCAL_PHRASE,FAN_SHI_7_TIAO_7,T065,batch07,clean_previews/T065_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.324,main_attack,keep_silence,smart_fade_100ms,source_map_row_065,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P10_N03,XWC_P10_N03,XWC_P10_LOCAL_PHRASE,FAN_SHI_7_TIAO_6,T066,batch07,clean_previews/T066_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.207,main_attack,keep_silence,smart_fade_100ms,source_map_row_066,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P10_N04,XWC_P10_N04,XWC_P10_LOCAL_PHRASE,FAN_SHI_7_TIAO_4,T067,batch07,clean_previews/T067_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.128,main_attack,keep_silence,smart_fade_100ms,source_map_row_067,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P10_N05,XWC_P10_N05,XWC_P10_LOCAL_PHRASE,FAN_ZHONG_7_GOU_1,T068,batch07,clean_previews/T068_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.511,main_attack,keep_silence,smart_fade_100ms,source_map_row_068,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P10_N06,XWC_P10_N06,XWC_P10_LOCAL_PHRASE,FAN_DA_7_BO_6,T069,batch07,clean_previews/T069_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,0.818,main_attack,keep_silence,smart_fade_100ms,source_map_row_069,true,false,true,true,true
D_TEACHING_DIAGNOSTIC,XWC_P10_N07,XWC_P10_N07,XWC_P10_LOCAL_PHRASE,FAN_DA7_ZHONG7_CUO_6_1,T070,batch07,clean_previews/T070_clean_preview.wav,clean,straight,false,,D_TEACHING_DIAGNOSTIC 按版本策略选择同事件首个 ready clean take,2.727,main_attack,keep_silence,smart_fade_100ms,source_map_row_070,true,false,true,true,true
